model,IFEval,BBH,MATH_Lvl5,GPQA,MUSR,MMLU-PRO
01-ai/Yi-Coder-9B-Chat,0.4214417744916821,0.48029855927790316,0.04003021148036254,0.24748322147651006,0.39814814814814814,0.24251994680851063
1-800-LLMs/Qwen-2.5-14B-Hindi-Custom-Instruct,0.2809611829944547,0.6257594167679222,0.311178247734139,0.3699664429530201,0.44841269841269843,0.516373005319149
1-800-LLMs/Qwen-2.5-14B-Hindi,0.5212569316081331,0.6497135913903836,0.3330815709969788,0.3624161073825503,0.44841269841269843,0.5262632978723404
1024m/PHI-4-Hindi,0.005545286506469501,0.669675403575768,0.23338368580060423,0.3976510067114094,0.49074074074074076,0.523936170212766
1024m/QWEN-14B-B100,0.7430683918669131,0.6511022391945843,0.5438066465256798,0.35067114093959734,0.4087301587301587,0.5178690159574468
152334H/miqu-1-70b-sf,0.4584103512014787,0.6087484811664642,0.12462235649546828,0.35067114093959734,0.4576719576719577,0.42278922872340424
1TuanPham/T-VisStar-7B-v0.1,0.2957486136783734,0.5032112480472141,0.05740181268882175,0.28523489932885904,0.4365079365079365,0.3210605053191489
1TuanPham/T-VisStar-v0.1,0.2957486136783734,0.5032112480472141,0.05740181268882175,0.28523489932885904,0.4365079365079365,0.3210605053191489
3rd-Degree-Burn/L-3.1-Science-Writer-8B,0.35489833641404805,0.5007811143898628,0.10347432024169184,0.27432885906040266,0.3955026455026455,0.36494348404255317
3rd-Degree-Burn/Llama-3.1-8B-Squareroot-v1,0.2199630314232902,0.33153966325290746,0.08836858006042296,0.2558724832214765,0.3333333333333333,0.11269946808510638
3rd-Degree-Burn/Llama-3.1-8B-Squareroot,0.1645101663585952,0.34247526471098766,0.26586102719033233,0.25671140939597314,0.3082010582010582,0.17495013297872342
3rd-Degree-Burn/Llama-Squared-8B,0.2033271719038817,0.44106925880923453,0.05740181268882175,0.27181208053691275,0.3082010582010582,0.2366190159574468
4season/final_model_test_v2,0.25693160813308685,0.6323554938378754,0.08383685800604229,0.3271812080536913,0.4312169312169312,0.3528091755319149
AALF/FuseChat-Llama-3.1-8B-Instruct-preview,0.6765249537892791,0.509460163166117,0.24773413897280966,0.3053691275167785,0.38095238095238093,0.3732546542553192
AALF/FuseChat-Llama-3.1-8B-SFT-preview,0.6839186691312384,0.522131574379448,0.22507552870090636,0.30453020134228187,0.4007936507936508,0.37433510638297873
AALF/gemma-2-27b-it-SimPO-37K-100steps,0.21256931608133087,0.3917722617601111,0.021148036253776436,0.28859060402684567,0.33201058201058203,0.21251662234042554
AALF/gemma-2-27b-it-SimPO-37K,0.19593345656192238,0.38899496615170975,0.01283987915407855,0.2802013422818792,0.3478835978835979,0.1971409574468085
AELLM/gemma-2-aeria-infinity-9b,0.7190388170055453,0.5976392987328589,0.21450151057401812,0.3338926174496644,0.4007936507936508,0.38622007978723405
AELLM/gemma-2-lyco-infinity-9b,0.6839186691312384,0.5828849158132269,0.17069486404833836,0.32802013422818793,0.3994708994708995,0.378656914893617
AGI-0/Art-v0-3B,0.24399260628465805,0.3388300642249609,0.24622356495468278,0.25922818791946306,0.37566137566137564,0.11785239361702128
AGI-0/Artificium-llama3.1-8B-001,0.4584103512014787,0.42371116125672625,0.13595166163141995,0.26593959731543626,0.3783068783068783,0.3181515957446808
AGI-0/smartllama3.1-8B-001,0.27911275415896486,0.4639819475785454,0.1299093655589124,0.3062080536912752,0.43783068783068785,0.3486535904255319
AI-MO/NuminaMath-7B-CoT,0.2199630314232902,0.42978649540010416,0.26963746223564955,0.26593959731543626,0.32936507936507936,0.28681848404255317
AI-MO/NuminaMath-7B-TIR,0.21072088724584104,0.41277555979864605,0.1608761329305136,0.25838926174496646,0.3505291005291005,0.2732712765957447
AI-Sweden-Models/Llama-3-8B-instruct,0.17929759704251386,0.414684950529422,0.03851963746223565,0.26593959731543626,0.47619047619047616,0.25972406914893614
AI-Sweden-Models/gpt-sw3-40b,0.09981515711645102,0.32459642423190416,0.017371601208459216,0.2348993288590604,0.36243386243386244,0.12757646276595744
AI4free/Dhanishtha,0.19408502772643252,0.33761499739628537,0.25604229607250756,0.2525167785234899,0.3558201058201058,0.16431183510638298
AI4free/t2,0.31053604436229204,0.28745009546953654,0.18957703927492447,0.2575503355704698,0.3835978835978836,0.11436170212765957
AIDC-AI/Marco-o1,0.4121996303142329,0.5334143377885784,0.37462235649546827,0.25922818791946306,0.4126984126984127,0.41165226063829785
Aashraf995/Creative-7B-nerd,0.4048059149722736,0.5584099982641902,0.3164652567975831,0.3263422818791946,0.45105820105820105,0.44921875
Aashraf995/Gemma-Evo-10B,0.6894639556377079,0.6035410519007117,0.22280966767371602,0.3540268456375839,0.458994708994709,0.4275265957446808
Aashraf995/Qwen-Evo-7B,0.4011090573012939,0.5681305328935948,0.31419939577039274,0.32550335570469796,0.4537037037037037,0.44622672872340424
Aashraf995/QwenStock-14B,0.4417744916820702,0.6528380489498351,0.35725075528700906,0.38926174496644295,0.47883597883597884,0.5382313829787234
AbacusResearch/Jallabi-34B,0.2920517560073937,0.5986807845860094,0.05211480362537765,0.3389261744966443,0.48148148148148145,0.4681682180851064
Ahdoot/StructuredThinker-v0.3-MoreStructure,0.34935304990757854,0.48134004513105366,0.290785498489426,0.29697986577181207,0.41534391534391535,0.36103723404255317
Ahdoot/Test_StealthThinker,0.3512014787430684,0.461031070994619,0.17900302114803626,0.2961409395973154,0.42724867724867727,0.35970744680851063
AicoresSecurity/Cybernet-Sec-3B-R1-V0-Coder,0.6617375231053605,0.4452352022218365,0.1487915407854985,0.27181208053691275,0.33994708994708994,0.3178191489361702
AicoresSecurity/Cybernet-Sec-3B-R1-V0,0.5785582255083179,0.4487068217323381,0.11555891238670694,0.2634228187919463,0.3306878306878307,0.301030585106383
AicoresSecurity/Cybernet-Sec-3B-R1-V1.1,0.6266173752310537,0.43672973442110746,0.17598187311178248,0.2709731543624161,0.3531746031746032,0.308843085106383
AicoresSecurity/Cybernet-Sec-3B-R1-V1,0.5600739371534196,0.4263148758896025,0.15181268882175228,0.2609060402684564,0.328042328042328,0.2876496010638298
Alepach/notHumpback-M0,0.17744916820702403,0.27651449401145634,0.0188821752265861,0.24916107382550334,0.3544973544973545,0.1118683510638298
Alepach/notHumpback-M1-v2,0.17005545286506468,0.27512584620725566,0.02190332326283988,0.2600671140939597,0.34656084656084657,0.1118683510638298
Alepach/notHumpback-M1,0.16081330868761554,0.28606144766533587,0.015861027190332326,0.23741610738255034,0.3412698412698413,0.10912566489361702
Alibaba-NLP/gte-Qwen2-7B-instruct,0.1645101663585952,0.4457559451484117,0.06419939577039276,0.24496644295302014,0.3558201058201058,0.33211436170212766
Alsebay/Qwen2.5-7B-test-novelist,0.4731977818853974,0.5117167158479431,0.2348942598187311,0.2911073825503356,0.4748677248677249,0.3865525265957447
